Date,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,APH,AVGO,CDNS,CRM,CSCO,CTSH,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,GEN,GLW,GRMN,HPE,HPQ,IBM,INTC,INTU,IT,KEYS,KLAC,LRCX,MCHP,MPWR,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PTC,QCOM,QRVO,ROP,SMCI,SNPS,SWKS,TDY,TEL,TER,TRMB,TXN,TYL,VRSN,WDC,ZBRA
2022-01-18,166.31121826171875,329.0333557128906,513.3400268554688,155.6674346923828,209.33877563476562,252.02999877929688,146.9440155029297,131.92999267578125,31.772499084472656,38.53620910644531,53.624305725097656,153.52999877929688,223.70677185058594,53.363033294677734,80.78692626953125,135.9199981689453,505.95001220703125,223.5,435.94000244140625,81.5,61.694000244140625,24.60755729675293,32.716590881347656,121.87117767333984,15.515554428100586,32.97655487060547,113.52254486083984,50.788055419921875,524.6815185546875,278.04998779296875,181.4199981689453,395.8467712402344,64.9872817993164,73.19747161865234,404.553466796875,292.83892822265625,234.87120056152344,90.8730697631836,522.3400268554688,85.30496978759766,25.854358673095703,202.34445190429688,63.029998779296875,81.32695770263672,83.72833251953125,116.06999969482422,164.3935546875,146.99000549316406,435.683837890625,4.617000102996826,313.4800109863281,134.90625,412.6400146484375,149.21524047851562,153.01962280273438,74.77999877929688,161.85801696777344,465.94000244140625,218.19635009765625,48.3192253112793,516.719970703125
2022-01-19,162.81455993652344,324.7441711425781,516.5800170898438,152.45123291015625,207.85032653808594,254.35000610351562,137.98426818847656,128.27000427246094,31.327499389648438,37.88951873779297,52.3416862487793,153.1699981689453,223.9146270751953,52.62150955200195,80.64631652832031,134.5800018310547,493.9800109863281,222.8000030517578,438.79998779296875,81.37000274658203,61.43199920654297,24.239728927612305,32.10063552856445,120.44851684570312,14.995979309082031,32.073917388916016,112.36116790771484,49.73074722290039,532.0276489257812,280.04998779296875,180.4499969482422,376.8778381347656,61.51496887207031,70.7338638305664,402.240966796875,293.4969177246094,233.68482971191406,88.0647964477539,521.2899780273438,81.73079681396484,25.019927978515625,196.3230743408203,59.0099983215332,79.26406860351562,86.60166931152344,117.36000061035156,158.52040100097656,141.69000244140625,432.7983703613281,4.215000152587891,312.1400146484375,129.77337646484375,416.79998779296875,147.28262329101562,145.8978729248047,73.94000244140625,158.3239288330078,466.739990234375,215.361083984375,46.676429748535156,513.1099853515625
2022-01-20,161.1298828125,323.7522277832031,510.8500061035156,148.30947875976562,203.6717071533203,252.41000366210938,134.20359802246094,121.88999938964844,30.485000610351562,37.59996032714844,50.83352279663086,150.30999755859375,220.6192626953125,51.888916015625,80.31826782226562,134.69000244140625,486.07000732421875,226.7899932861328,430.9700012207031,81.48999786376953,60.99800109863281,24.16616439819336,31.359718322753906,113.16084289550781,14.933273315429688,31.644515991210938,111.71217346191406,48.265350341796875,531.3153686523438,278.7300109863281,177.47999572753906,367.37896728515625,59.307918548583984,68.25182342529297,392.7088928222656,291.8230285644531,228.5183868408203,83.24079132080078,515.0,80.25906372070312,24.10465431213379,185.76939392089844,55.540000915527344,78.63666534423828,86.61166381835938,115.7699966430664,153.03323364257812,137.14999389648438,430.1182861328125,4.230000019073486,309.9599914550781,127.20242309570312,417.9700012207031,144.47747802734375,143.1042022705078,72.66000366210938,154.01730346679688,458.67999267578125,214.65721130371094,45.154205322265625,501.4200134277344
2022-01-21,159.07302856445312,317.0824279785156,499.9100036621094,149.1415557861328,200.73190307617188,239.19000244140625,130.25897216796875,118.80999755859375,29.657499313354492,37.175262451171875,49.48872375488281,148.3000030517578,216.35414123535156,50.638153076171875,78.97791290283203,126.0199966430664,464.7099914550781,221.25999450683594,427.0299987792969,76.81999969482422,57.72999954223633,23.96385955810547,31.297229766845703,111.46285247802734,14.458490371704102,30.549100875854492,110.4569091796875,48.265350341796875,515.6381225585938,275.0799865722656,173.4199981689453,357.5542297363281,57.9794807434082,67.66130828857422,386.1695861816406,286.43353271484375,226.93020629882812,80.16829681396484,507.739990234375,77.04139709472656,23.330110549926758,186.08578491210938,54.72999954223633,78.16133880615234,80.6050033569336,116.05999755859375,151.5902099609375,134.30999755859375,428.357666015625,4.10099983215332,303.30999755859375,124.45355224609375,414.2699890136719,141.56915283203125,141.04837036132812,70.62000274658203,155.96192932128906,454.5299987792969,215.26194763183594,43.56416702270508,494.17999267578125
2022-01-24,158.29920959472656,320.26617431640625,519.6599731445312,150.93663024902344,201.758056640625,245.35000610351562,134.33863830566406,116.52999877929688,30.3799991607666,37.3297004699707,50.2636833190918,151.66000366210938,220.70834350585938,50.834693908691406,79.76525115966797,128.10000610351562,468.4100036621094,226.6699981689453,439.45001220703125,77.93000030517578,58.07400131225586,24.02823257446289,31.53825569152832,113.27100372314453,14.422657012939453,31.21511459350586,110.00431823730469,48.172607421875,521.6182861328125,287.0299987792969,175.36000061035156,374.87451171875,59.51369857788086,69.06378936767578,390.62957763671875,286.7625427246094,229.14984130859375,81.1663818359375,525.8400268554688,79.0890121459961,23.32811164855957,188.989501953125,55.34000015258789,78.35145568847656,84.03500366210938,117.5999984741211,156.31448364257812,137.64999389648438,424.94403076171875,4.093999862670898,308.3399963378906,127.95855712890625,417.010009765625,143.07960510253906,145.0322265625,72.5199966430664,158.35940551757812,466.82000732421875,218.19635009765625,42.968841552734375,490.55999755859375
2022-01-25,156.49703979492188,316.44000244140625,502.7200012207031,145.63555908203125,200.50079345703125,233.77999877929688,128.26258850097656,111.12999725341797,29.237499237060547,36.68300247192383,49.573177337646484,142.38999938964844,213.14785766601562,50.12891387939453,77.09391021728516,122.6500015258789,445.9100036621094,221.13999938964844,416.7699890136719,75.94000244140625,54.59000015258789,23.448909759521484,31.511470794677734,111.3985824584961,14.234537124633789,30.65425682067871,116.22097778320312,47.30078887939453,503.3848571777344,277.6000061035156,168.77000427246094,354.75531005859375,56.2988395690918,66.93236541748047,364.2488098144531,279.1379699707031,223.91644287109375,78.98432922363281,495.0799865722656,78.35770416259766,22.282079696655273,181.26499938964844,53.31999969482422,77.0680923461914,79.24500274658203,114.62999725341797,152.06817626953125,133.4499969482422,418.4786376953125,3.944999933242798,291.6600036621094,124.37351989746094,405.2300109863281,139.97427368164062,136.03164672851562,70.37000274658203,154.47015380859375,446.1400146484375,210.909912109375,41.514442443847656,474.0
2022-01-26,156.408935546875,311.6596374511719,500.80999755859375,149.3753204345703,182.5474090576172,233.27999877929688,130.760498046875,110.70999908447266,29.487499237060547,36.84225845336914,51.70594024658203,141.49000549316406,208.8035888671875,49.43205261230469,76.70024108886719,121.75,435.54998779296875,202.49000549316406,417.2900085449219,76.37000274658203,54.22999954223633,23.301774978637695,35.02860641479492,110.61842346191406,14.18974494934082,30.87334442138672,114.64971160888672,47.940738677978516,495.08270263671875,278.82000732421875,168.49000549316406,364.8101806640625,57.10662841796875,68.63935089111328,367.4941711425781,287.0915222167969,217.7071990966797,80.20745086669922,484.4200134277344,77.37047576904297,22.729232788085938,183.30313110351562,55.7599983215332,75.66114807128906,79.37333679199219,113.4800033569336,153.49282836914062,133.63999938964844,417.48095703125,3.9010000228881836,288.55999755859375,126.34844970703125,405.989990234375,132.01861572265625,141.02867126464844,68.41999816894531,158.35052490234375,437.2300109863281,206.6272735595703,41.1301155090332,475.70001220703125
2022-01-27,155.94854736328125,314.9378356933594,493.04998779296875,144.53228759765625,181.58596801757812,228.66000366210938,125.52351379394531,102.5999984741211,29.479999542236328,36.21004867553711,50.3314208984375,138.97999572753906,210.52545166015625,48.7977409362793,76.6627426147461,119.97000122070312,433.4100036621094,202.11000061035156,422.989990234375,72.22000122070312,53.944000244140625,23.27418327331543,36.20695114135742,109.09478759765625,14.16286849975586,30.855812072753906,113.16388702392578,44.564754486083984,504.584716796875,277.17999267578125,161.1199951171875,346.7900390625,53.14714813232422,65.54832458496094,350.88836669921875,290.12005615234375,213.44012451171875,77.0273208618164,528.6900024414062,76.63004302978516,21.902793884277344,174.92715454101562,53.66999816894531,75.84178161621094,80.87000274658203,109.77999877929688,148.16192626953125,127.72000122070312,414.214111328125,3.881999969482422,285.3599853515625,122.18513488769531,397.4100036621094,128.78199768066406,109.42337799072266,67.12999725341797,155.22491455078125,433.20001220703125,205.64584350585938,40.57247543334961,473.2300109863281
2022-01-28,166.83030700683594,323.9034423828125,518.1599731445312,148.30947875976562,184.220703125,239.5399932861328,127.74177551269531,105.23999786376953,30.047500610351562,37.2138786315918,51.982505798339844,145.4199981689453,219.8177032470703,49.68221664428711,79.14662170410156,123.86000061035156,451.1000061035156,199.50999450683594,493.1199951171875,73.41999816894531,56.43199920654297,23.577646255493164,37.59952163696289,111.2884521484375,14.449531555175781,31.811019897460938,114.85467529296875,44.267967224121094,521.7549438476562,287.6000061035156,164.02000427246094,351.4388732910156,53.706092834472656,66.63710021972656,360.381591796875,298.2671813964844,217.29576110839844,77.56548309326172,561.0800170898438,78.95188903808594,22.7971134185791,176.31387329101562,53.7599983215332,76.50723266601562,82.69499969482422,113.41000366210938,153.3181610107422,129.4600067138672,425.94171142578125,4.014999866485596,296.3500061035156,124.5158462524414,410.0400085449219,131.7371826171875,110.28900909423828,70.26000213623047,158.4695587158203,450.5199890136719,209.7599334716797,37.603389739990234,492.57000732421875
2022-01-31,171.18887329101562,334.0404968261719,534.2999877929688,153.30201721191406,190.59959411621094,249.7899932861328,133.26806640625,114.25,31.077499389648438,38.41073989868164,54.3751335144043,152.13999938964844,230.20840454101562,49.73581314086914,80.06519317626953,140.47000122070312,476.1400146484375,207.6199951171875,494.989990234375,78.37999725341797,59.448001861572266,23.917882919311523,37.52811050415039,114.19801330566406,14.628694534301758,32.1878547668457,114.0605239868164,45.278907775878906,541.6661987304688,293.8900146484375,168.82000732421875,373.1204833984375,56.460594177246094,71.49049377441406,391.51373291015625,300.8989562988281,221.9072723388672,80.50098419189453,585.780029296875,79.07986450195312,24.440021514892578,191.19512939453125,59.0,77.1536636352539,86.23332977294922,116.26000213623047,161.5443115234375,137.27999877929688,427.5947570800781,4.052000045776367,310.5,130.34266662597656,421.42999267578125,134.1670379638672,115.51229095458984,72.16000366210938,160.43605041503906,473.79998779296875,215.3015899658203,38.98997116088867,509.1199951171875
2022-02-01,171.0223388671875,333.88934326171875,535.97998046875,154.61094665527344,190.0356903076172,249.77000427246094,133.68280029296875,116.77999877929688,31.075000762939453,38.18391799926758,55.009944915771484,151.61000061035156,229.70370483398438,49.46778869628906,81.00251770019531,142.6699981689453,484.3599853515625,205.9600067138672,497.5400085449219,77.69999694824219,60.43600082397461,23.908687591552734,37.644161224365234,115.060791015625,15.05868911743164,32.827571868896484,115.7342529296875,45.39948654174805,547.12939453125,295.739990234375,169.05999755859375,371.9319152832031,56.41751480102539,72.23786926269531,394.8271179199219,298.7508544921875,221.77334594726562,79.69861602783203,586.5399780273438,79.53691101074219,24.591737747192383,193.76373291015625,59.650001525878906,77.0395736694336,85.47666931152344,116.1500015258789,162.80348205566406,138.99000549316406,432.3190612792969,4.170000076293945,311.82000732421875,130.15585327148438,422.29998779296875,134.25148010253906,114.97128295898438,72.9800033569336,162.04495239257812,475.3500061035156,214.97447204589844,39.61543655395508,509.4800109863281
2022-02-02,172.22705078125,339.6050109863281,533.0900268554688,157.92062377929688,192.198974609375,248.0,135.7563934326172,122.76000213623047,31.40250015258789,38.825775146484375,56.00392532348633,153.1300048828125,222.66770935058594,50.18251037597656,82.70840454101562,139.50999450683594,474.95001220703125,209.17999267578125,504.6600036621094,76.37000274658203,61.97600173950195,23.97305679321289,38.15298080444336,116.77715301513672,15.255768775939941,33.441009521484375,117.2030029296875,45.918861389160156,548.5634155273438,300.3999938964844,171.25999450683594,379.0536193847656,58.55182647705078,72.92988586425781,402.75592041015625,303.29852294921875,227.37985229492188,82.69282531738281,581.1500244140625,81.04520416259766,25.19460105895996,195.7646942138672,61.08000183105469,78.4275131225586,84.9000015258789,116.4000015258789,172.97811889648438,143.5500030517578,442.42303466796875,4.38100004196167,315.6300048828125,132.07737731933594,428.4200134277344,138.8109588623047,115.30572509765625,72.9000015258789,167.8996124267578,470.7099914550781,221.54710388183594,40.27104568481445,517.010009765625
2022-02-03,169.34750366210938,326.4542236328125,510.8299865722656,151.47891235351562,189.63815307617188,237.75999450683594,131.65745544433594,120.08000183105469,30.55500030517578,38.15978240966797,53.90829849243164,146.4199981689453,210.55514526367188,49.315914154052734,80.6650619506836,132.91000366210938,443.5199890136719,204.24000549316406,495.2200012207031,71.27999877929688,59.400001525878906,23.338558197021484,38.03693389892578,114.82215118408203,15.094520568847656,33.055416107177734,117.65559387207031,44.778072357177734,522.5059204101562,289.92999267578125,165.8800048828125,358.1772155761719,56.34956359863281,68.43636322021484,382.0205383300781,291.4843444824219,225.4185333251953,80.20745086669922,560.8499755859375,80.40530395507812,23.903030395507812,184.58743286132812,56.209999084472656,77.89515686035156,82.0683364868164,113.62999725341797,164.6141357421875,128.72000122070312,451.3630676269531,3.930999994277954,303.510009765625,123.24374389648438,422.7200012207031,136.3154296875,110.03326416015625,70.73999786376953,156.95004272460938,461.3900146484375,216.6597442626953,39.40443420410156,508.29998779296875
2022-02-04,169.06312561035156,328.2964172363281,513.5399780273438,150.5532989501953,190.673583984375,241.24000549316406,130.75086975097656,123.5999984741211,30.579999923706055,38.01017379760742,54.77235794067383,147.50999450683594,216.94789123535156,49.27124786376953,81.37742614746094,141.22999572753906,453.67999267578125,203.16000366210938,502.05999755859375,71.0,62.86600112915039,25.37079620361328,37.662010192871094,114.51007843017578,15.085563659667969,32.95025634765625,117.11761474609375,44.866851806640625,530.7300415039062,294.6400146484375,166.2100067138672,361.7236633300781,55.422149658203125,67.52288055419922,388.78338623046875,296.0223693847656,225.3802947998047,79.42466735839844,577.52001953125,80.10364532470703,24.273332595825195,184.38267517089844,57.41999816894531,78.0567626953125,85.91666412353516,115.76000213623047,164.9542236328125,131.4499969482422,438.148681640625,3.819999933242798,308.8900146484375,120.18354797363281,417.7099914550781,135.677490234375,112.14814758300781,70.47000122070312,153.22268676757812,470.75,216.54078674316406,39.04271697998047,503.0899963378906
2022-02-07,168.34716796875,324.95208740234375,507.1000061035156,150.35699462890625,190.4239501953125,240.47999572753906,131.2909393310547,123.66999816894531,30.542499542236328,37.62891387939453,54.53754425048828,146.72000122070312,214.71141052246094,49.28910827636719,82.23974609375,140.77000427246094,448.0899963378906,203.0399932861328,502.739990234375,69.73999786376953,61.444000244140625,26.023685455322266,37.67094039916992,114.81295776367188,15.166186332702637,32.85386276245117,117.19447326660156,45.025726318359375,531.9591674804688,294.8500061035156,166.0800018310547,360.0175476074219,54.68518829345703,67.95654296875,385.70318603515625,291.1940612792969,226.3752899169922,79.13111877441406,573.2000122070312,79.8294448852539,24.68156623840332,183.26589965820312,62.2599983215332,76.75437927246094,85.163330078125,115.16999816894531,160.92848205566406,128.5,433.5221252441406,3.8010001182556152,305.1400146484375,121.06425476074219,421.8900146484375,134.5048065185547,112.36454010009766,70.4000015258789,151.9087677001953,471.75,212.54563903808594,39.07285690307617,498.3399963378906
2022-02-08,171.4560089111328,326.0007019042969,511.30999755859375,152.5166778564453,192.67047119140625,241.10000610351562,133.81785583496094,128.22999572753906,30.84000015258789,37.95709228515625,55.70602035522461,148.3699951171875,215.1666259765625,49.44099426269531,83.58011627197266,144.5,456.0400085449219,203.0800018310547,512.47998046875,70.38999938964844,62.97200012207031,27.651315689086914,38.15298080444336,115.97864532470703,15.318474769592285,33.30078887939453,117.00659942626953,45.61448287963867,540.6906127929688,302.6600036621094,168.4199981689453,369.23846435546875,55.156070709228516,69.60820007324219,394.10809326171875,294.6870422363281,226.16477966308594,82.31122589111328,591.27001953125,81.45655822753906,25.06085205078125,188.48690795898438,65.97000122070312,76.80192565917969,85.54166412353516,114.62999725341797,164.14540100097656,131.55999755859375,436.03594970703125,3.8499999046325684,309.1099853515625,124.75605773925781,423.5,136.7657470703125,114.4892807006836,71.5999984741211,154.3042755126953,472.0400085449219,214.94473266601562,39.464717864990234,491.70001220703125
2022-02-09,172.8780059814453,335.88262939453125,521.75,157.26620483398438,195.21278381347656,251.33999633789062,139.0740966796875,132.85000610351562,32.36000061035156,38.603782653808594,56.73804473876953,154.39999389648438,219.72865295410156,50.28972625732422,85.94214630126953,161.88999938964844,478.510009765625,205.25,523.4299926757812,74.16999816894531,65.96800231933594,28.285816192626953,38.34044647216797,118.12637329101562,15.497637748718262,33.65132522583008,117.66413879394531,46.6424674987793,565.2457885742188,302.8999938964844,172.14999389648438,383.5298767089844,58.13740539550781,72.36703491210938,410.8305358886719,301.1214294433594,228.18353271484375,86.22521209716797,613.969970703125,83.8240966796875,26.65485382080078,195.215576171875,67.08000183105469,79.33061218261719,89.0816650390625,120.11000061035156,169.07186889648438,136.72000122070312,444.13470458984375,3.865000009536743,324.17999267578125,128.0475311279297,432.2099914550781,140.63099670410156,119.3879623413086,71.44999694824219,157.95115661621094,491.07000732421875,217.6312713623047,41.05475997924805,506.0199890136719
